3.275986182416091e-05	-3.495896203276061e-05	-6.56328302284237e-06	4.835715311289576e-05
4.4882453948957846e-05	-1.7031733250405523e-05	-2.3942220650496893e-06	4.806502792353357e-05
4.623727977559611e-05	-2.978025554511987e-05	6.872368885524338e-06	5.542543744056617e-05
4.87337565573398e-05	-2.5389468419234618e-05	8.502005357513553e-06	5.560475006598412e-05
4.7938327725205454e-05	-3.549875623320986e-05	2.280896751472028e-07	5.9651462547819954e-05
5.188689624446852e-05	-2.184486197620572e-05	9.332178706245031e-06	5.706608060879083e-05
3.9262376731130644e-05	-2.0457250002436922e-05	4.361195351521019e-06	4.448655222798866e-05
3.31152966737136e-05	-2.671672609722009e-05	1.0119228591065621e-05	4.373562751830809e-05
3.4048625366267515e-05	-3.644342609732121e-05	6.424878165489645e-06	5.028629290855247e-05
3.843378749479598e-05	-2.7720010393750272e-05	7.309788998099975e-06	4.794776337454649e-05
5.703780220756016e-05	-2.736205306064221e-05	1.88156184321997e-05	6.600015397973165e-05
3.556556021067081e-05	-2.7831826173496665e-05	1.0049220009022974e-05	4.6265607572367754e-05
1.9910222817998147e-05	-3.1938089477989706e-05	-5.33556431037141e-06	3.801219250025602e-05
4.769155066242092e-05	-2.5599907075957162e-05	2.7861271973961266e-06	5.419964715423868e-05
3.6983349218644435e-05	-2.7233942319071502e-05	3.876700702676317e-06	4.6092131020433975e-05
4.042844011564739e-05	-2.6628491696101264e-05	-8.000781690498115e-06	4.90667692828133e-05
4.4269145064390614e-05	-2.9233290661068168e-05	1.4003222986502806e-05	5.486741056051648e-05
3.718407265296264e-05	-2.2863946924189804e-05	1.0513675306356163e-05	4.489936187141701e-05
4.2056055235661916e-05	-3.257852995375288e-05	8.59192823554622e-07	5.32053625891288e-05
3.8517028542628395e-05	-2.5626113483667723e-05	1.1787084531533765e-05	4.774091056719582e-05
3.060179847125255e-05	-2.967054933833424e-05	8.000336492841598e-06	4.3368386547257834e-05
4.503175318859576e-05	-2.3651204173802398e-05	2.2800059014116414e-05	5.574119612240738e-05
3.26781910189311e-05	-2.8199470307299634e-05	1.888401902760961e-05	4.711348499651819e-05
4.773131945512432e-05	-2.712225818868319e-05	1.4870997802063357e-05	5.687743244741006e-05
4.157912144364673e-05	-4.0854670714907115e-05	7.651146916032303e-08	5.829179456196151e-05
2.9224533136584796e-05	-2.9171003461669898e-05	-4.157519697400858e-06	4.1500671681870116e-05
3.276236111560138e-05	-1.1400334642530652e-05	6.640180572503596e-06	3.531900244721258e-05
5.687312841473613e-05	-3.1125374562179786e-05	9.677238722360926e-06	6.555143496983584e-05
3.506484176796221e-05	-3.1179122288449435e-05	1.4982661696194555e-05	4.925607522319381e-05
4.376757783575158e-05	-3.1539218298348715e-05	1.6100684206321603e-05	5.62988027616144e-05
5.381237065194e-05	-2.916768562499783e-05	1.5619913256159634e-05	6.317045836489103e-05
3.4887399579019984e-05	-2.4421846774203004e-05	9.054917882167501e-06	4.353790058215543e-05
6.441321602324024e-05	-1.7969553937291494e-05	2.4639675530124805e-05	7.126767063256433e-05
4.02208906962187e-05	-3.1335666790255345e-05	1.7459073887948762e-05	5.38930730485091e-05
5.9445066426633275e-05	-2.0197355070195044e-05	1.4585827784685534e-05	6.44545998859886e-05
4.194768143861438e-05	-2.6305758410671842e-05	1.173315945379727e-05	5.088484975318624e-05
4.7002164137666114e-05	-2.174660789933114e-05	-6.924188483026228e-06	5.225000263062033e-05
3.336375539220171e-05	-2.750562362052733e-05	7.275427151398617e-06	4.3847820297707936e-05
4.793886000697967e-05	-2.3911340122140246e-05	-2.9426389573927736e-06	5.365207926296085e-05
5.56372419850959e-05	-2.9355156129895477e-05	2.102862276842643e-05	6.63282056342205e-05
6.289207749432535e-05	-2.211791388617712e-05	6.2126175635057734e-06	6.695679310733865e-05
4.597734891831351e-05	-2.3390588921756716e-05	1.144344264503161e-05	5.2839271789390514e-05
5.332124760570878e-05	-1.4675135389552452e-05	1.4961752413000795e-05	5.729196348702786e-05
4.10579368690378e-05	-1.3518290643332875e-05	2.0914806782457163e-05	4.802007397544313e-05
3.134193184450851e-05	-1.3337648852029815e-05	1.3630346984427888e-05	3.668781715449655e-05
3.869549209412071e-05	-3.822388839580526e-05	5.581923005593126e-06	5.467691118691238e-05
4.9749960908229696e-05	-3.297143189229246e-05	3.929015065295971e-06	5.98131347680573e-05
4.486800412450975e-05	-2.3006859692031867e-05	1.1050566399717354e-05	5.161945761784433e-05
5.031986233916541e-05	-2.8639248512263293e-05	1.3199021850596182e-05	5.9384419496971156e-05
3.600014997573453e-05	-1.891070860438049e-05	9.64440209827444e-06	4.179282462371225e-05
3.6217372326063924e-05	-4.231159073242452e-05	9.882405038297293e-06	5.656527820009283e-05
4.458501416593208e-05	-3.2013803775043925e-05	3.7562012948910706e-06	5.50165081452024e-05
4.688526973950502e-05	-2.5624220143072307e-05	2.2161965716804843e-05	5.784446301003762e-05
3.00042681828927e-05	-2.6286492811777862e-05	1.3885146017855732e-05	4.2237815917395295e-05
4.33290720138757e-05	-2.608059367048554e-05	-2.0657018922065618e-06	5.061494810919065e-05
5.0644151770029566e-05	-1.5991865666364902e-05	1.649264277148177e-06	5.313463981860352e-05
3.9280827422771836e-05	-3.271014588790422e-05	8.614621037850156e-06	5.1837715445911884e-05
4.980294033885002e-05	-3.8686491734551964e-06	-2.7702178613253636e-06	5.002972536224376e-05
3.7050115679448936e-05	-2.2445821059591253e-05	1.1262651014476432e-05	4.475905788523285e-05
3.833910659523099e-05	-2.5136319436569465e-05	-5.406571517596603e-06	4.6162242849677816e-05
4.445474837666552e-05	-1.7354304873151705e-05	4.734453568744357e-06	4.7956351002318126e-05
6.190786871229648e-05	-2.7401264333093422e-05	1.4128547263680957e-05	6.915944869165067e-05
5.538948971661739e-05	-2.039445143964258e-05	9.016089506985736e-06	5.9709455621276446e-05
3.981603140346124e-05	-3.8245769474087865e-05	8.942170779846492e-06	5.5928683675216446e-05
5.661169188897475e-05	-2.8603723649212043e-05	1.2186405001557432e-05	6.458765464076464e-05
4.714832971330907e-05	-1.511027107881091e-05	1.574219004396582e-05	5.195288090385738e-05
2.2642273961537285e-05	-3.668900149023102e-05	7.624139016115805e-06	4.378222123461237e-05
4.391314791973855e-05	-3.019003065674042e-05	7.925509180495283e-06	5.3875933467976956e-05
5.5694180218779366e-05	-1.6957921161520062e-05	1.1066801789638703e-05	5.92611753360778e-05
4.3096055151181645e-05	-1.6668721173118684e-05	-3.721482926266617e-06	4.6356937671845396e-05
4.2779337036336074e-05	-3.075563313359453e-05	1.4639508890468278e-05	5.468359779011246e-05
5.096001041238196e-05	-1.4360836530613597e-05	1.1189558108526398e-05	5.411434650583127e-05
5.17204612151545e-05	-1.4536615253746277e-05	2.1019131054345053e-05	5.768988786280904e-05
4.224332110425166e-05	-1.9852440573231434e-05	9.926913662638981e-06	4.771961011466971e-05
3.887252614731551e-05	-2.165219279959274e-05	2.416269808236393e-06	4.456152041717897e-05
3.2871790608623996e-05	-2.5059039444386144e-05	1.2265763189134304e-05	4.311564707045974e-05
4.419841638991784e-05	-3.249774044888909e-05	1.3355458804653608e-05	5.646212381360375e-05
3.195242493347905e-05	-1.1183771221112693e-05	1.2921677353006089e-05	3.623539627865263e-05
4.6082349626885843e-05	-2.4093524416457512e-05	6.768290631953278e-06	5.2439399539082886e-05
4.2299146343793836e-05	-2.079704017887707e-05	1.0322145499230828e-05	4.8252267815334916e-05
4.880103620052978e-05	-2.1457273533087573e-05	2.848990789061645e-05	6.0445269238667204e-05
3.656712419797259e-05	-2.8255884444661206e-05	-4.228004172546207e-06	4.640501693936839e-05
5.021748620492872e-05	-1.4312338862509932e-05	1.1382519005564973e-05	5.3443434614268256e-05
5.2850170504825655e-05	-2.8334269245533505e-05	8.491539801980252e-06	6.056465623014915e-05
3.414230604903423e-05	-2.910951457124611e-05	5.481376547322725e-06	4.520073439417825e-05
4.3855376134160906e-05	-2.9423388241411885e-05	1.2110002444387646e-05	5.4181933803405906e-05
5.626400547953381e-05	-3.472516254987568e-05	1.6847822507770616e-05	6.822993734402546e-05
4.570112901092216e-05	-2.3398989469569642e-05	3.710344344654004e-06	5.147691284669165e-05
5.0232861894983216e-05	-2.6137852955798735e-05	1.1642164281511214e-05	5.781061978959496e-05
3.7567173876595916e-05	-3.474127879599109e-05	8.196663429771434e-06	5.1821176142925614e-05
4.721901700577291e-05	-1.534292459837161e-05	8.359947287317482e-06	5.034808457994718e-05
4.202881768833322e-05	-2.7439050427346956e-05	7.47121680433338e-06	5.074585781293872e-05
3.5175535685993964e-05	-8.184197213267908e-07	-2.498161848052405e-06	3.5273629445464723e-05
3.585279614526371e-05	-2.3040983933242387e-05	-1.6228768799919635e-06	4.264907573926289e-05
4.429211367096286e-05	-3.176506902491383e-05	8.731642083148472e-06	5.520011337911585e-05
2.9531214977396303e-05	-1.2137121984778787e-05	1.9749134708035854e-05	3.7542385510656385e-05
4.875850959251693e-05	-2.44471482346853e-05	8.18034891381103e-06	5.515408799757214e-05
4.644368777917407e-05	-1.5243163716149866e-05	1.749145826579479e-05	5.191648376836389e-05
4.546696914076165e-05	-3.5443047408989514e-05	8.851759275785298e-06	5.8325024944352154e-05
5.767504126197309e-05	-3.665226654447906e-05	7.917904213172733e-06	6.879311182485363e-05
3.3527162713653524e-05	-3.376053609827068e-05	1.4575181694453931e-05	4.976223828061577e-05
5.428298368315154e-05	-4.166144867667754e-05	1.2037440455969772e-05	6.947818791617805e-05
2.5827237323028385e-05	-1.6503302049386548e-05	7.95513824414229e-06	3.166527105137002e-05
5.5198266863953904e-05	-2.2871261080581462e-05	9.265904509447864e-06	6.0463213895546424e-05
4.432777404872468e-05	-2.3252833443621057e-05	1.986497613870597e-05	5.385409076628189e-05
4.576816559165309e-05	-3.607923349591147e-05	9.959141152648954e-06	5.912377325387702e-05
3.4364830071353936e-05	-1.4769748759135837e-05	1.4964794672778226e-05	4.028687259938947e-05
4.147346135141561e-05	-2.7499395628183265e-05	-1.1273764357611071e-05	5.102315669550102e-05
4.3064509100076975e-05	-2.456140623507963e-05	9.34582340050838e-06	5.044956922817786e-05
4.220228220219724e-05	-2.277228895763983e-05	6.599402013307554e-06	4.840621731118211e-05
3.823010865744436e-05	-3.09083095544338e-05	2.2380071868610685e-05	5.401603858408061e-05
